

2008年03月21日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2008年03月21日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","72000","31","639690","8.8","9","8.73","8.73","+","0.08","8.76","22","8.89","3","0.00"
="0050  ","台灣50","16022536","3766","978240082","60.8","61.55","60.5","61.55","+","1.6","61.5","137","61.55","42","0.00"
="0051  ","中100 ","380200","168","12515370","33","33.2","32.6","33.2","+","0.65","33.09","30","33.2","3","0.00"
="0052  ","FB科技","83000","31","3129190","37.2","37.8","37.2","37.71","+","0.71","37.71","2","37.8","43","0.00"
="0053  ","寶電子","452000","226","10730450","23.62","23.94","23.5","23.87","+","0.47","23.85","3","23.88","1","0.00"
="0054  ","台商50","582000","217","12252140","20.99","21.29","20.76","21.27","+","0.57","21.26","5","21.27","42","0.00"
="0055  ","寶金融","11287372","1980","179336635","15.75","16.09","15.7","16.01","+","0.56","16","22","16.01","41","0.00"
="0056  ","高股息","1137200","458","28309878","24.9","24.99","24.8","24.99","+","0.39","24.99","2","25","95","0.00"
="0057  ","FB摩台","735000","82","23186880","31.5","31.77","31.2","31.7","+","0.85","31.7","60","31.72","33","0.00"
="0058  ","FB發達","189000","56","6042810","33.81","33.81","31.75","32.2","+","0.6","32.2","7","32.3","1","0.00"
="0059  ","FB金融","528000","124","17025740","32.4","32.5","32.01","32.26","+","0.56","32.13","35","32.26","4","0.00"
="01001T","富邦R1","3840000","138","45172260","11.71","11.82","11.71","11.76","+","0.05","11.75","366","11.76","287","0.00"
="01002T","國泰R1","7300000","305","78651920","10.76","10.8","10.74","10.74","-","0.02","10.74","48","10.75","40","0.00"
="01003T","新光R1","4262100","165","44760070","10.5","10.51","10.49","10.5"," ","0","10.49","173","10.5","664","0.00"
="01004T","富邦R2","3429000","202","38257740","11.13","11.17","11.13","11.17","+","0.04","11.17","30","11.18","105","0.00"
="01005T","三鼎  ","372000","23","2855000","7.66","7.7","7.66","7.66"," ","0","7.66","57","7.68","2","0.00"
="01007T","國泰R2","3603000","277","39576070","10.9","11","10.89","10.98","+","0.09","10.97","1","10.98","18","0.00"
="01008T","駿馬R1","133000","15","1174560","8.85","8.85","8.82","8.82","+","0.02","8.82","37","8.85","1","0.00"
"1101  ","台泥  ","31657147","8336","1774171349","54.6","57.2","54.3","56.8","+","3.1","56.8","69","56.9","111","20.14"
"1102  ","亞泥  ","25271844","6279","1359940176","52","55.4","52","54.1","+","2.1","54.1","13","54.2","27","15.82"
"1103  ","嘉泥  ","9759782","2523","256072249","26","26.6","25.7","26.1","+","0.5","26.05","21","26.1","298","22.5"
"1104  ","環泥  ","9522905","1489","183853495","19.3","19.55","19","19.2","-","0.05","19.2","7","19.25","80","33.68"
"1108  ","幸福  ","4826301","1270","53032189","10.65","11.15","10.5","11.1","+","0.65","11.1","82","11.15","371","92.5"
"1109  ","信大  ","491478","200","5780192","11.6","11.9","11.6","11.75","+","0.2","11.7","49","11.75","30","19.26"
"1110  ","東泥  ","4986729","1534","62856339","12.6","12.9","12.2","12.2","-","0.4","12.2","45","12.3","1","406.67"
"1201  ","味全  ","13617004","3891","289757573","21.4","21.7","20.8","21.25","+","0.25","21.25","122","21.3","89","25.91"
"1203  ","味王  ","1438860","595","35597145","25.1","25.4","24.4","24.55","-","0.35","24.5","93","24.55","22","0.00"
"1210  ","大成  ","5200899","2030","206543052","39.95","40.3","39.2","39.35","+","0.35","39.3","218","39.35","25","15.8"
"1213  ","大飲  ","59020","38","650222","11","11.2","10.95","11.2","+","0.3","11.15","3","11.2","8","560"
"1215  ","卜蜂  ","3029954","921","50284601","16.75","16.95","16.4","16.4","-","0.25","16.4","84","16.45","11","17.45"
"1216  ","統一  ","30472362","9343","1371040979","44.9","45.5","44.5","44.8","+","0.4","44.8","173","44.85","17","19.39"
"1217  ","愛之味","5675286","1749","75175844","13.6","13.6","13","13.1","-","0.2","13.1","4","13.15","28","0.00"
"1218  ","泰山  ","1583433","484","16431356","10.45","10.5","10.3","10.4","+","0.05","10.35","80","10.4","3","29.71"
"1219  ","福壽  ","1864026","528","23325120","12.55","12.75","12.4","12.5"," ","0","12.45","5","12.5","162","32.89"
"1220  ","台榮  ","634251","226","7131811","11.55","11.55","11","11.1","-","0.25","11.05","3","11.1","33","0.00"
"1225  ","福懋油","1046228","317","11883998","11.55","11.55","11.25","11.3","-","0.15","11.25","73","11.3","2","20.93"
"1227  ","佳格  ","653050","259","11044181","16.8","17.1","16.7","16.75","-","0.05","16.75","31","16.8","23","16.92"
"1229  ","聯華  ","8809398","2739","196594829","22.65","22.7","22.05","22.1","-","0.1","22.05","44","22.1","394","11.82"
"1231  ","聯華食","314010","101","3770819","12","12.1","11.85","12"," ","0","12","27","12.05","6","15.19"
"1232  ","大統益","1431084","716","48182789","33.9","34.65","32.9","34"," ","0","33.9","1","34","4","12.5"
"1233  ","天仁  ","135098","89","4011522","29.25","30.1","29.25","29.65","+","0.5","29.6","5","29.8","6","20.03"
"1234  ","黑松  ","4124799","941","71709433","17.6","17.7","17.2","17.2","-","0.3","17.2","132","17.25","1","40.95"
"1235  ","興泰  ","13448","12","470827","35.15","35.15","34.9","34.95","-","0.55","34.9","16","35.45","3","39.72"
"1236  ","宏亞  ","227001","54","3791816","16.8","16.8","16.6","16.7"," ","0","16.7","4","16.75","10","13.8"
"1301  ","台塑  ","34240320","9687","3355451460","97","99","96.5","99","+","2.7","99","1,493","99.1","84","12.91"
"1303  ","南亞  ","18507164","7143","1457443356","78.4","79.6","77.6","79.2","+","1.9","79.1","113","79.2","425","10.73"
