

2008年06月25日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2008年06月25日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","146000","30","1080990","7.36","7.5","7.36","7.5","+","0.1","7.48","2","7.5","3","0.00"
="0050  ","台灣50","14590298","1978","831731334","56.9","57.6","56.4","57.5","+","0.6","57.5","402","57.55","306","0.00"
="0051  ","中100 ","336000","132","9855420","29.28","29.55","28.9","29.55","+","0.35","29.55","6","29.6","2","0.00"
="0052  ","FB科技","31000","9","1097970","35","35.55","34.87","35.55","+","0.15","35.55","6","35.7","70","0.00"
="0053  ","寶電子","201000","76","4520020","22.51","22.89","22.2","22.88","+","0.28","22.8","5","22.88","4","0.00"
="0054  ","台商50","376000","109","7091040","19","19.09","18.64","19.09","+","0.07","19.05","2","19.09","46","0.00"
="0055  ","寶金融","2367500","483","34997890","14.67","14.95","14.6","14.95","+","0.3","14.94","2","14.95","23","0.00"
="0056  ","高股息","284000","152","6548370","23","23.25","22.9","23.25","+","0.25","23.21","1","23.25","30","0.00"
="0057  ","FB摩台","304000","31","8832970","29","29.38","28.9","29.38","+","0.34","29.28","38","29.45","50","0.00"
="0058  ","FB發達","214000","25","6149700","29.1","29.1","28.6","29","-","0.1","28.9","1","29","94","0.00"
="0059  ","FB金融","58000","8","1763250","30.2","30.8","30.2","30.8","+","0.4","30.44","1","30.8","18","0.00"
="01001T","富邦R1","363000","15","4230700","11.7","11.7","11.65","11.65"," ","0","11.64","50","11.65","100","0.00"
="01002T","國泰R1","1097000","62","11644050","10.6","10.64","10.6","10.62","+","0.02","10.61","102","10.62","5","0.00"
="01003T","新光R1","932000","41","9477900","10.16","10.19","10.12","10.19","+","0.04","10.16","40","10.19","160","0.00"
="01004T","富邦R2","215000","19","2281930","10.62","10.63","10.6","10.62"," ","0","10.62","53","10.65","100","0.00"
="01005T","三鼎  ","80000","12","617250","7.72","7.72","7.71","7.72","+","0.01","7.72","3","7.77","10","0.00"
="01007T","國泰R2","20000","5","213800","10.69","10.69","10.69","10.69"," ","0","10.63","4","10.69","9","0.00"
="01008T","駿馬R1","170000","16","1540650","9.07","9.07","9.06","9.07"," ","0","9.07","119","9.08","3","0.00"
"1101  ","台泥  ","22766760","5831","962758942","42.95","43.5","41.5","42.35","-","1.15","42.3","863","42.35","70","18.02"
"1102  ","亞泥  ","13556792","3325","629454384","48.5","48.9","45.25","47.2","-","1.25","47.2","318","47.25","8","12.16"
"1103  ","嘉泥  ","1247291","625","28374429","22.5","23.3","22.35","23.2","+","0.3","23.1","100","23.2","86","13.41"
"1104  ","環泥  ","7815046","1264","197956162","25.25","25.5","25.25","25.5","+","0.25","25.5","115","25.55","107","21.79"
"1108  ","幸福  ","1314000","466","13159600","10.1","10.25","9.71","10.25","+","0.25","10.2","21","10.25","12","22.28"
"1109  ","信大  ","440001","117","5007562","11.55","11.55","11.25","11.55","+","0.2","11.5","38","11.55","41","15.61"
"1110  ","東泥  ","2111283","624","25424174","11.85","12.35","11.7","12.2","+","0.3","12.2","63","12.25","25","24.4"
"1201  ","味全  ","812207","488","13895876","17","17.3","16.8","17.3","+","0.3","17.25","2","17.3","8","19.22"
"1203  ","味王  ","824405","326","16146744","19.5","20","19","20","+","0.65","19.95","19","20","39","0.00"
"1210  ","大成  ","4645053","1175","199428016","43.2","43.8","42.5","42.95","-","0.05","42.9","3","42.95","178","14.66"
"1213  ","大飲  ","147010","69","1484097","10.6","10.6","9.96","10.6"," ","0","10.55","3","10.6","8","1060"
"1215  ","卜蜂  ","3353407","1163","57879958","17.55","17.75","16.75","17.7","+","0.15","17.65","2","17.7","8","11.35"
"1216  ","統一  ","18045710","5114","676344180","38.25","38.5","36.55","37.85","-","0.15","37.85","669","37.9","67","14.12"
"1217  ","愛之味","3234737","991","29625585","9.5","9.6","8.85","9.55","+","0.05","9.5","19","9.55","7","0.00"
"1218  ","泰山  ","1366719","461","12896436","9.61","9.69","9.15","9.65","+","0.04","9.65","38","9.67","7","26.08"
"1219  ","福壽  ","4816243","1515","70597939","15.3","15.5","14.35","15.2","-","0.2","15.1","1","15.2","1","15.35"
"1220  ","台榮  ","186002","95","1781080","9.7","9.79","9.51","9.53","-","0.17","9.53","2","9.65","5","105.89"
"1225  ","福懋油","2629008","947","44712539","17.6","17.85","16.65","17.7","-","0.15","17.5","10","17.7","8","9.41"
"1227  ","佳格  ","2727600","945","69729270","25.7","26.45","24.5","26.45","+","0.85","26.3","19","26.45","1","22.23"
"1229  ","聯華  ","4253417","1291","75194493","18","18.3","17.4","18"," ","0","17.95","21","18","30","8.74"
"1231  ","聯華食","290377","134","3267322","11.25","11.7","11","11.7","+","0.4","11.55","10","11.75","2","18"
"1232  ","大統益","390322","181","15775205","40.9","41","39.8","40.9","+","0.4","40.9","9","40.95","26","11.79"
"1233  ","天仁  ","136116","82","4196225","30.5","31.1","30.5","31.05","+","0.7","31","2","31.05","1","19.78"
"1234  ","黑松  ","532019","207","8105239","15.15","15.4","15.15","15.2"," ","0","15.2","67","15.3","12","63.33"
"1235  ","興泰  ","7204","8","248554","34.3","34.9","34.1","34.6"," ","0","34.1","1","34.6","67","17.04"
"1236  ","宏亞  ","127000","77","2117250","16.45","17","16.45","16.75","+","0.1","16.75","3","17","14","9.41"
"1301  ","台塑  ","10885197","3805","861716012","78.4","80.4","77.6","80.4","+","2.4","80.3","19","80.4","72","9.7"
