

2014年12月16日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10404.33,-,43.74,-0.42
發行量加權股價指數,8950.91,-,34.72,-0.39
臺灣50指數,6440.87,-,51.22,-0.79
臺灣中型100指數,7239.13,-,26.07,-0.36
臺灣資訊科技指數,7743.21,-,106.59,-1.36
臺灣發達指數,7581.88,-,16.37,-0.22
臺灣高股息指數,5659.36,-,3.82,-0.07
臺灣就業99指數,5366.73,-,16.47,-0.31
臺灣高薪100指數,4897.58,-,20.52,-0.42
臺灣企業經營101指數,5682.39,-,19.35,-0.34
臺灣低波動高股息指數,1371.92,+,3.83,0.28
未含金融保險股指數,7538.68,-,30.4,-0.4
未含電子股指數,12840.52,+,14.19,0.11
未含金融電子股指數,11021.1,+,30.57,0.28
水泥窯製類指數,566.91,-,1.42,-0.25
塑膠化工類指數,745.97,+,4.35,0.59
機電類指數,2000.41,-,16.12,-0.8
水泥類指數,144.54,-,0.79,-0.54
食品類指數,1173.78,-,8.14,-0.69
塑膠類指數,200.02,+,1.65,0.83
紡織纖維類指數,509.99,-,2.36,-0.46
電機機械類指數,157.82,-,0.8,-0.5
電器電纜類指數,36.72,+,0.18,0.49
化學生技醫療類指數,101.33,-,0.09,-0.09
化學類指數,95.6,+,0.04,0.04
生技醫療類指數,76.81,-,0.18,-0.23
玻璃陶瓷類指數,55.91,+,0.69,1.25
造紙類指數,171.55,+,0.52,0.3
鋼鐵類指數,98.81,+,0.27,0.27
橡膠類指數,368.75,+,1.79,0.49
汽車類指數,339.9,+,2.84,0.84
電子類指數,355.03,-,2.93,-0.82
半導體類指數,115.58,-,1.85,-1.58
電腦及週邊設備類指數,101.49,-,0.05,-0.05
光電類指數,37.92,-,0.43,-1.12
通信網路類指數,114.36,+,1.01,0.89
電子零組件類指數,86.06,+,1.2,1.41
電子通路類指數,112.17,+,0.56,0.5
資訊服務類指數,102.71,-,0.33,-0.32
其他電子類指數,79.22,-,1.55,-1.92
建材營造類指數,288.84,+,1.76,0.61
航運類指數,87.75,+,0.22,0.25
觀光類指數,122.29,+,0.41,0.34
金融保險類指數,1053.55,-,3.07,-0.29
貿易百貨類指數,233.43,-,1.07,-0.46
油電燃氣類指數,84.56,+,1.15,1.38
其他類指數,241.31,+,0.06,0.02
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10718.41,-,45.07,-0.42
發行量加權股價報酬指數,13629.79,-,52.86,-0.39
臺灣50報酬指數,9919.88,-,78.89,-0.79
臺灣中型100報酬指數,10361.59,-,37.32,-0.36
臺灣資訊科技報酬指數,11294.67,-,155.49,-1.36
臺灣發達報酬指數,10573.71,-,22.83,-0.22
臺灣高股息報酬指數,9325.41,-,6.3,-0.07
臺灣就業99報酬指數,6092.13,-,18.7,-0.31
臺灣高薪100報酬指數,4937.45,-,20.69,-0.42
臺灣企業經營101報酬指數,6070.08,-,20.67,-0.34
臺灣低波動高股息報酬指數,2693.75,+,7.52,0.28
未含金融電子股報酬指數,16941.46,+,47,0.28
水泥類報酬指數,191.26,-,1.05,-0.55
食品類報酬指數,1357.97,-,9.42,-0.69
塑膠類報酬指數,248.82,+,2.05,0.83
紡織纖維類報酬指數,624.57,-,2.9,-0.46
電機機械類報酬指數,189.44,-,0.97,-0.51
電器電纜類報酬指數,41.09,+,0.2,0.49
化學生技醫療類報酬指數,122.93,-,0.09,-0.07
化學類報酬指數,118.4,+,0.05,0.04
生技醫療類報酬指數,89.08,-,0.2,-0.22
玻璃陶瓷類報酬指數,59.6,+,0.73,1.24
造紙類報酬指數,198.94,+,0.61,0.31
鋼鐵類報酬指數,121.99,+,0.33,0.27
橡膠類報酬指數,437.09,+,2.13,0.49
汽車類報酬指數,395.65,+,3.31,0.84
電子類報酬指數,494.75,-,4.08,-0.82
半導體類報酬指數,154.73,-,2.48,-1.58
電腦及週邊設備類報酬指數,145.44,-,0.06,-0.04
光電類報酬指數,44.76,-,0.51,-1.13
通信網路類報酬指數,175.14,+,1.55,0.89
電子零組件類報酬指數,117.9,+,1.64,1.41
電子通路類報酬指數,164.35,+,0.82,0.5
資訊服務類報酬指數,155.09,-,0.51,-0.33
其他電子類報酬指數,91.91,-,1.8,-1.92
建材營造類報酬指數,374.71,+,2.28,0.61
航運類報酬指數,103.09,+,0.27,0.26
觀光類報酬指數,135.11,+,0.44,0.33
金融保險類報酬指數,1312.28,-,3.82,-0.29
貿易百貨類報酬指數,271.77,-,1.24,-0.45
油電燃氣類報酬指數,100.33,+,1.37,1.38
其他類報酬指數,308.44,+,0.08,0.03
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","80002527489","1854423946","737982"
"2.台灣存託憑證","30866635","7159340","1084"
"3.受益憑證","0","0","0"
"4.ETF","4347070045","166466376","25791"
"5.受益證券","114442850","6565000","275"
"6.變更交易股票","9979607","3032007","644"
"7.認購(售)權證","3056705290","3017207000","71538"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","80012507096","1857455953","738626"
"總計(1~12)","87561591916","5054853669","837314"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2550(11),442(11)
"下跌(跌停)",3275(36),317(0)
"持平",496,81
"未成交",3998,5
"無比價",1108,5
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2014年12月16日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","12711030","2582","822707015","64.8","65","64.55","64.55","-","0.55","64.5","832","64.55","84","0.00"
