

2004年12月23日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2004年12月23日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0001  ","鴻運  ","42000","7","283700","6.8","6.8","6.75","6.75","-","0.05","6.75","62","6.8","85","0.00"
="0015  ","富邦  ","15000","2","81000","5.4","5.4","5.4","5.4","-","0.05","5.4","677","5.45","64","0.00"
="0029  ","富邦店","47000","12","220060","4.69","4.7","4.65","4.65","-","0.04","4.65","68","4.66","3","0.00"
="0050  ","台灣50","1066000","215","50037640","47.2","47.2","46.85","46.96","-","0.24","46.92","11","46.96","3","0.00"
"1101  ","台泥  ","13535421","2621","279237674","20.7","20.8","20.4","20.8","+","0.1","20.7","189","20.8","408","16.12"
"1101A ","台泥特","11000","3","302200","27.2","27.5","27.2","27.5","-","0.1","27.2","104","27.5","18","0.00"
"1102  ","亞泥  ","6948410","863","152711658","22.1","22.1","21.8","22","-","0.1","22","115","22.1","2,825","7.33"
"1103  ","嘉泥  ","1846856","352","27886353","15.1","15.3","15","15","-","0.2","15","216","15.1","55","13.89"
"1104  ","環泥  ","994951","251","12233897","12.45","12.45","12.2","12.2","-","0.2","12.2","140","12.25","20","9.61"
"1107  ","建台  ","834402","90","519800","0.66","0.66","0.6","0.62","-","0.02","0.62","165","0.64","13","0.00"
"1108  ","幸福  ","1075851","196","9733342","9.25","9.25","9","9","-","0.15","9","103","9.05","15","6.57"
"1109  ","信大  ","242640","53","2470306","10.2","10.25","10.15","10.25","+","0.1","10.15","41","10.25","2","9.86"
"1110  ","東泥  ","1444000","161","11634050","8.15","8.15","8","8","-","0.15","8","435","8.05","18","10.67"
"1201  ","味全  ","1964651","421","23015096","11.85","11.9","11.6","11.65","-","0.1","11.65","76","11.7","23","29.13"
"1203  ","味王  ","484091","152","5306160","11","11.1","10.9","10.9","-","0.1","10.9","63","10.95","10","12.11"
"1204  ","津津  ","29000","13","119330","4.17","4.17","4.02","4.05","-","0.14","4.1","1","4.14","9","0.00"
"1207  ","嘉食化","291200","88","1145500","3.99","3.99","3.9","3.92","-","0.08","3.91","19","3.93","5","0.00"
"1210  ","大成  ","708750","87","5712224","8.15","8.15","8","8.1","-","0.05","8.05","12","8.1","11","31.15"
"1212  ","中日  ","476000","21","283370","0.62","0.62","0.58","0.58","-","0.04","--","0","0.58","38","0.00"
"1213  ","大飲  ","2000","1","23000","11.5","11.5","11.5","11.5","-","0.1","11.3","2","11.55","1","104.55"
"1215  ","卜蜂  ","403000","61","2684850","6.7","6.7","6.6","6.7"," ","0","6.6","107","6.7","76","60.91"
"1216  ","統一  ","4059141","661","66053731","16.1","16.4","16","16.4","+","0.3","16.3","15","16.4","582","29.82"
"1217  ","愛之味","526309","106","3808391","7.3","7.3","7.2","7.2","-","0.1","7.2","59","7.25","125","48"
"1218  ","泰山  ","3001520","377","22600130","7.65","7.65","7.4","7.5","-","0.1","7.45","206","7.5","15","25"
"1219  ","福壽  ","143461","41","825006","5.8","5.8","5.75","5.75","-","0.05","5.7","35","5.75","1","0.00"
"1220  ","台榮  ","45000","14","226550","5.05","5.05","5","5"," ","0","4.92","5","5.05","4","0.00"
"1225  ","福懋油","199040","66","980326","4.95","4.98","4.88","4.88","-","0.02","4.88","15","4.89","5","0.00"
"1227  ","佳格  ","668998","202","8017202","12.05","12.1","11.9","12.1","+","0.15","12","29","12.1","101","7.61"
"1229  ","聯華  ","1238845","196","15090684","12.25","12.25","12.1","12.2","-","0.1","12.15","17","12.2","49","8.19"
"1231  ","聯華食","113200","25","1041280","9.2","9.25","9.15","9.15","-","0.05","9.15","37","9.2","28","23.46"
"1232  ","大統益","88000","38","1479800","16.7","16.9","16.7","16.9","+","0.2","16.8","23","16.9","3","13.41"
